Id,Probability of Loss on Investment,Probability of Return on Investment,Probability Gap,Unnamed: 0,No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Dividend,Payout Ratio,EPS,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,EPS Q/Q,Sales Q/Q,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Beta,ATR,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,from Open,Gap,Recom,Avg Volume,Rel Volume,Price,Change,Volume,Earnings,Target Price,IPO Date,enterpriseValue,enterpriseToEbitda,enterpriseToRevenue,pegRatio,sharesShort,profitMargins,sharesOutstanding,heldPercentInstitutions,trailingEps,forwardEps,bookValue,earningsQuarterlyGrowth,heldPercentInsiders,netIncomeToCommon,forwardPE,priceToBook,yahooBeta,totalDebt,operatingCashflow,operatingMargins,currentRatio,recommendationKey,grossProfits,returnOnAssets,totalCashPerShare,targetMedianPrice,targetHighPrice,totalRevenue,grossMargins,targetMeanPrice,revenueGrowth,earningsGrowth,revenuePerShare,ebitdaMargins,freeCashflow,recommendationMean,numberOfAnalystOpinions,quickRatio,totalCash,returnOnEquity,targetLowPrice,debtToEquity
1713,0.4,0.6,0.19999999999999996,1713,3088,NUAN,"Nuance Communications, Inc.",Technology,Application Software,USA,5.19B,-,10.69,-,2.66,2.69,4.74,10.30,-,-,-0.08,88.20%,5.95%,-18.70%,4.30%,8.10%,-106.30%,0.30%,290.02M,287.17M,0.90%,-6.70%,84.70%,-1.40%,3.29%,3.38,-0.40%,-1.30%,2.80%,0.90,-,1.02,1.53,57.10%,6.70%,-1.20%,5.05%,5.11%,12.09%,24.93%,3.35%,20.07%,0.90,0.31,1.95%,1.82%,5.01%,5.42%,14.62%,-0.61%,9.35%,-0.67%,33.11%,66.54,0.39%,0.22%,2.00,2.80M,0.71,17.89,0.62%,"1,996,321",May 09/a,20.89,,6813349376.0,17.149,3.4930000000000003,2.62,5201140.0,-0.012469999499999999,291563008.0,0.755,-0.085,1.67,6.608,,0.05632,-24322000.0,10.712575,2.7073245,0.875574,2938688000.0,549554048.0,0.09167,0.927,buy,1119403000.0,0.01906,3.7569999999999997,20.0,26.0,1950446080.0,0.60341,20.89,0.003,,6.7860000000000005,0.2037,477524128.0,2.0,9.0,0.871,1095291008.0,-0.0116,16.0,152.60299999999998
1712,0.4,0.6,0.19999999999999996,1712,3089,NUE,Nucor Corporation,Basic Materials,Steel & Iron,USA,19.64B,24.73,13.98,1.01,1.21,2.41,11.50,-,2.46%,-,2.48,904.60%,5.92%,0.30%,24.58%,-4.10%,305.20%,29.60%,320.22M,317.72M,0.40%,-8.97%,81.80%,0.13%,1.89%,1.98,-,-,8.50%,2.40,1.30,0.46,0.54,12.60%,-,-,2.22%,2.61%,1.16%,31.17%,26.32%,3.69%,1.52,1.60,2.57%,2.52%,2.66%,0.62%,9.96%,-6.49%,8.70%,-8.68%,39.65%,54.43,-1.02%,0.57%,2.20,3.04M,1.06,61.33,-0.45%,"3,233,006",Apr 20/b,68.43,,21893742592.0,8.623,1.265,0.56,6332740.0,0.06157000000000001,318996000.0,0.746,3.322,4.54,25.401,4.044,0.040170002999999996,1062972992.0,13.508810999999998,2.414472,1.69701,4388061184.0,1423918976.0,0.10639000000000001,2.424,buy,2025907000.0,0.07604,5.332999999999999,70.0,78.0,17307723776.0,0.14278,68.77,0.29600000000000004,4.045,54.119,0.1467,359518016.0,2.1,15.0,1.3,1707758976.0,0.14226,50.0,51.818999999999996
1711,0.4,0.6,0.19999999999999996,1711,3090,NUM,Nuveen Michigan Quality Municipal Income Fund,Financial,Asset Management,USA,282.50M,8.53,-,-,13.65,0.83,-,-,5.16%,-,1.59,-,-,0.00%,-,-,621.10%,0.10%,20.83M,-,-,-,-,-,-,0.27,-,-,-,-,-,-,-,-,-,-,-0.07%,1.98%,2.76%,-1.22%,-1.77%,3.34%,-,0.06,0.46%,0.42%,0.95%,2.26%,-0.92%,-0.15%,5.82%,-10.52%,5.92%,61.85,0.22%,0.00%,-,33.84K,0.71,13.56,0.22%,"24,124",-,-,,,,,,,,,,1.589,,16.352,,,,,0.8292564,,,,,,none,6480995.0,,,,,,,,,,,,,,,,,,,
1710,0.4,0.6,0.19999999999999996,1710,3091,NUO,Nuveen Ohio Quality Municipal Income Fund,Financial,Asset Management,USA,276.53M,8.18,-,-,14.04,0.84,-,-,4.69%,-,1.83,-,-,-,-,-,1294.00%,-2.00%,18.52M,-,-,-,-,-,-,0.36,-,-,-,-,-,-,-,-,-,-,-0.47%,1.28%,1.54%,-0.58%,-1.89%,4.40%,-,0.08,0.52%,0.50%,0.22%,1.31%,-1.53%,-0.80%,5.47%,-10.23%,6.14%,54.76,0.20%,-0.07%,1.00,21.93K,0.53,14.93,0.13%,"11,581",-,-,,,,,,,,,,1.8259999999999998,,17.684,,,,,0.844266,,,,,,strong_buy,5648707.0,,,,,,,,,,,,,1.0,,,,,,
1696,0.4,0.6,0.19999999999999996,1696,3105,NVG,Nuveen AMT-Free Municipal Credit Income Fund,Financial,Asset Management,USA,3.00B,29.72,-,-,21.28,0.89,-,-,5.87%,-,0.50,-,-,-,-,-,793.60%,798.10%,202.55M,-,-,-,-,-,-,0.20,-,-,-,-,-,-,-,-,-,-,-0.60%,2.01%,3.27%,0.26%,1.97%,4.64%,-,0.08,0.64%,0.49%,0.56%,2.52%,1.11%,-1.13%,6.63%,-5.88%,10.05%,60.17,0.41%,-0.14%,1.00,414.28K,1.06,14.83,0.27%,"440,657",-,-,,,,,,,,,,0.499,,16.637999999999998,,,,,0.89133304,,,,,,strong_buy,31131190.0,,,,,,,,,,,,,1.0,,,,,,
1692,0.4,0.6,0.19999999999999996,1692,3109,NVLN,Novelion Therapeutics Inc.,Healthcare,Biotechnology,Canada,191.76M,-,26.84,-,14.10,1.01,-,-,-,-,-4.60,-112.50%,-,-8.40%,-,-20.30%,-325.60%,-,18.80M,17.04M,1.30%,-,73.30%,-0.01%,1.69%,2.60,-27.50%,-51.60%,-10.30%,1.40,1.30,1.66,1.66,56.00%,-,-,-0.97%,-6.42%,8.74%,7.37%,36.91%,21.14%,0.18,0.25,2.81%,2.44%,-2.47%,-4.92%,11.83%,-15.84%,2.62%,-26.09%,67.21%,41.51,0.00%,0.39%,3.00,110.40K,0.36,10.20,0.39%,"39,214",Mar 22/b,10.00,,,,,,,,,,,-1.06,,,,,,,,,,,,hold,7603000.0,,,10.0,10.0,,,10.0,,,,,,3.0,1.0,,,,10.0,
1683,0.4,0.6,0.19999999999999996,1683,3118,NWBO,"Northwest Biotherapeutics, Inc.",Healthcare,Biotechnology,USA,32.28M,-,-,-,22.81,-,-,-,-,-,-0.78,-,-,-,-,-,-,-45.40%,179.35M,109.72M,30.22%,0.00%,42.60%,6.17%,12.89%,11.08,-,-,-,-,-,-,-,-,-,-,-7.22%,-26.23%,-55.33%,-60.69%,-88.08%,-48.29%,-,0.02,24.63%,11.19%,-15.36%,-37.78%,-56.58%,-60.95%,28.57%,-88.46%,28.57%,36.35,0.00%,-2.70%,2.00,1.28M,0.78,0.18,-2.70%,"997,552",-,5.00,,43785856.0,,30.944000000000003,,14142800.0,0.0,179348000.0,0.426,-0.784,,-0.042,,0.30218,-79233000.0,,,0.848678,21087000.0,-63682000.0,-77.31732,0.042,buy,623000.0,-1.35965,0.006,5.0,5.0,1415000.0,0.0,5.0,-0.45399999999999996,,0.013999999999999999,0.0,-84424496.0,2.0,1.0,0.015,802000.0,,5.0,
1679,0.4,0.6,0.19999999999999996,1679,3122,NWL,Newell Brands Inc.,Consumer Goods,Housewares & Accessories,USA,23.41B,40.73,13.73,3.78,1.76,2.06,39.84,22.11,1.59%,64.70%,1.17,30.70%,13.96%,14.60%,10.78%,19.20%,213.70%,165.00%,490.30M,478.46M,0.80%,-8.36%,98.20%,0.40%,3.73%,4.65,1.80%,5.90%,3.30%,1.70,1.30,0.99,1.05,33.20%,7.90%,4.00%,0.82%,0.02%,3.91%,-5.38%,11.67%,7.35%,1.02,0.74,1.53%,1.45%,1.70%,0.12%,-2.05%,-4.84%,4.53%,-12.91%,12.23%,51.23,-1.51%,-0.37%,1.80,3.83M,0.94,47.74,-1.87%,"3,617,094",May 08/b,57.29,,34169139200.0,14.284,2.576,1.48,20130000.0,0.03979,482400000.0,0.9259999999999999,1.248,3.48,23.521,,0.00565,528500000.0,13.718391,2.0296757,1.15836,11914999808.0,1828499968.0,0.14739001,1.744,buy,4398800000.0,0.05946,1.218,58.0,67.0,13264000000.0,0.36778,57.29,,,31.484,0.18035,-1567587584.0,1.8,17.0,0.777,587500032.0,0.08001000400000001,48.0,104.661
1677,0.4,0.6,0.19999999999999996,1677,3124,NWN,Northwest Natural Gas Company,Utilities,Gas Utilities,USA,1.72B,28.22,25.97,6.27,2.54,1.97,491.10,55.27,3.15%,88.20%,2.11,8.20%,6.25%,-2.10%,4.50%,-4.00%,-7.40%,1.20%,28.84M,28.34M,0.70%,-4.18%,65.50%,0.06%,3.78%,8.06,2.00%,7.30%,6.10%,1.00,0.90,0.80,0.91,72.30%,20.60%,8.70%,0.11%,1.38%,2.94%,4.79%,19.15%,1.25%,0.36,0.84,1.43%,1.35%,0.42%,1.05%,1.42%,-2.65%,6.26%,-7.09%,20.90%,49.90,-1.16%,-0.17%,3.10,132.83K,0.83,59.60,-1.32%,"110,528",May 08/b,53.83,,2486921728.0,9.932,3.679,6.21,1070210.0,0.08713,28644300.0,0.614,2.12,2.3,29.706,-0.048,0.00975,58895000.0,25.913044,2.0063286,0.319263,772622976.0,222147008.0,0.20605,1.0490000000000002,hold,265405000.0,0.028310000000000002,0.12300000000000001,51.5,68.0,675966976.0,0.39263000000000003,53.83,0.012,-0.07200000000000001,24.45,0.37041999999999997,77084504.0,3.1,6.0,0.488,3521000.0,0.0722,48.0,90.844
1673,0.4,0.6,0.19999999999999996,1673,3128,NWY,"New York & Company, Inc.",Services,Apparel Stores,USA,106.63M,-,20.87,-,0.11,1.34,1.21,3.50,-,-,-0.27,-71.20%,233.30%,15.70%,15.00%,-0.60%,-,-1.80%,63.85M,62.08M,2.20%,2.70%,84.90%,0.02%,0.29%,2.04,-5.60%,-19.90%,-17.50%,1.40,0.90,0.15,0.16,28.40%,-1.70%,-1.90%,-6.70%,-10.22%,-21.96%,-25.78%,-54.86%,-26.43%,1.44,0.10,7.84%,5.88%,-4.00%,-17.56%,-20.74%,-29.83%,7.05%,-56.85%,24.63%,38.74,-6.18%,0.00%,3.00,88.00K,0.55,1.67,-6.18%,"48,248",Mar 16/a,2.25,,37034880.0,1.807,0.04,-1.98,155659.0,-0.018609999,64437100.0,0.406,-0.273,0.08,1.253,,0.5260199999999999,-17291000.0,20.875,1.3328011999999998,1.89684,12326000.0,48760000.0,-0.00246,1.431,hold,263979000.0,-0.00488,1.399,2.25,2.25,929081024.0,0.3877,2.25,-0.018000000000000002,,14.664000000000001,0.022060001,15246000.0,3.0,1.0,0.725,88369000.0,-0.19996999,2.25,15.569
1671,0.4,0.6,0.19999999999999996,1671,3130,NXJ,Nuveen New Jersey Quality Municipal Income Fund,Financial,Asset Management,USA,583.09M,9.25,-,-,13.39,0.84,-,-,5.17%,-,1.46,-,-,-,-,-,6.50%,-3.00%,43.10M,-,20.44%,-,44.50%,-1.63%,-,0.03,-,-,-,-,-,-,-,-,-,-,-0.59%,1.12%,1.88%,-4.85%,-7.27%,2.81%,-,0.07,0.55%,0.44%,0.41%,1.60%,-3.22%,-0.73%,4.48%,-13.44%,4.88%,55.15,0.22%,-0.33%,1.00,85.52K,0.43,13.53,-0.11%,"36,354",-,-,,,,,,,,,,1.462,-0.04,16.035,,,,,0.8437792,,,,,,strong_buy,6290639.0,,,,,,,,,,,,,1.0,,,,,,
1670,0.4,0.6,0.19999999999999996,1670,3131,NXPI,NXP Semiconductors N.V.,Technology,Semiconductor - Broad Line,Netherlands,36.52B,228.90,14.52,14.12,3.84,3.24,19.28,19.69,-,0.00%,0.46,-90.60%,14.88%,39.30%,16.22%,17.80%,-60.90%,51.90%,345.34M,339.73M,86.40%,0.00%,82.20%,-0.04%,0.94%,1.20,0.80%,1.80%,3.30%,2.20,1.80,0.80,0.84,42.80%,-1.90%,2.10%,1.33%,2.06%,8.04%,7.19%,23.15%,7.90%,1.12,0.58,0.43%,0.59%,1.40%,2.02%,9.67%,0.14%,3.49%,-1.66%,43.64%,70.30,0.33%,-0.05%,2.60,2.68M,0.77,105.75,0.28%,"2,050,042",May 03/a,108.95,,33565839360.0,13.225,3.534,1.03,2837520.0,0.02106,335392992.0,,0.58,7.28,32.604,-0.465,,200000000.0,14.526098000000001,3.243467,0.959225,9187000320.0,2303000064.0,0.04696,2.219,hold,4069000000.0,0.010880001,7.523,110.0,113.0,9498000384.0,0.47747,108.95,0.519,-0.574,28.061,0.26721,1793750016.0,2.6,19.0,1.203,1894000000.0,0.02256,92.0,82.35
1669,0.4,0.6,0.19999999999999996,1669,3132,NXST,"Nexstar Media Group, Inc.",Services,Broadcasting - TV,USA,3.28B,23.87,11.09,7.96,2.97,12.52,37.36,39.66,1.48%,32.40%,2.89,19.40%,70.93%,55.00%,3.00%,29.20%,-25.20%,25.60%,47.48M,45.91M,0.10%,-72.23%,89.00%,3.35%,6.30%,5.67,3.80%,64.80%,8.30%,1.90,1.90,13.69,13.95,65.40%,26.10%,8.30%,-0.14%,0.73%,8.91%,37.95%,36.53%,9.51%,2.29,1.56,2.06%,2.26%,0.55%,-0.34%,15.42%,-6.63%,5.49%,-6.63%,56.42%,48.68,-1.43%,0.00%,1.40,509.81K,1.48,69.00,-1.43%,"755,867",May 09/b,82.43,,5514341376.0,13.633,4.999,6.41,2677630.0,0.08297,47110000.0,1.0290000000000001,2.89,6.22,5.501,-0.24600000000000002,0.03542,91537000.0,11.093247999999999,12.543174,2.08943,2346918912.0,247757008.0,0.27793,1.916,strong_buy,721193000.0,0.07983,1.861,83.0,89.0,1103189888.0,0.65373003,82.43,0.228,-0.251,35.95,0.36665002,202546880.0,1.4,7.0,1.6130000000000002,87680000.0,0.50226,75.0,825.3510000000001
1667,0.4,0.6,0.19999999999999996,1667,3134,NXTM,"Nxstage Medical, Inc.",Healthcare,Medical Appliances & Equipment,USA,1.94B,-,186.81,-,5.29,9.61,32.52,-,-,-,-0.07,69.40%,5233.33%,28.50%,20.00%,11.00%,41.10%,3.60%,64.84M,63.75M,2.30%,-21.50%,96.60%,0.40%,5.36%,8.32,-1.50%,-2.40%,-2.50%,2.90,2.00,0.06,0.07,41.50%,-1.20%,-1.30%,7.13%,12.45%,11.70%,34.58%,80.17%,14.04%,0.32,0.71,2.48%,2.46%,9.78%,7.67%,17.25%,-1.52%,17.31%,-1.52%,90.62%,70.68,-0.30%,0.23%,1.70,410.46K,0.91,29.89,-0.07%,"375,121",May 09/b,33.71,,1773369728.0,121.03299999999999,4.84,,3500860.0,-0.013019999999999999,65690800.0,0.97400004,-0.07400000000000001,0.16,3.1010000000000004,,0.06548999999999999,-4771000.0,186.8125,9.638825,0.540403,13464000.0,4587000.0,-0.010329999999999999,2.9419999999999997,buy,151985000.0,-0.00758,0.914,33.0,38.0,366377984.0,0.41618999999999995,33.71,0.036000000000000004,,5.678999999999999,0.03999,22337376.0,1.7,7.0,1.8659999999999999,59632000.0,-0.036969999999999996,32.0,6.662999999999999
1666,0.4,0.6,0.19999999999999996,1666,3135,NYCB,"New York Community Bancorp, Inc.",Financial,Savings & Loans,USA,6.39B,13.12,13.87,-,3.82,1.05,5.56,18.76,5.12%,67.10%,1.01,-11.80%,6.44%,-1.50%,-3.40%,-2.10%,306.70%,-75.40%,480.99M,473.65M,1.70%,0.00%,61.30%,0.11%,6.12%,5.90,1.00%,8.10%,14.90%,-,-,0.06,0.06,-,76.60%,29.40%,-3.77%,-4.46%,-11.50%,-6.54%,-7.62%,-15.51%,0.63,0.26,2.29%,1.79%,-2.94%,-6.89%,-9.29%,-14.75%,1.84%,-23.96%,1.84%,33.30,-0.60%,-0.15%,3.10,4.91M,0.98,13.29,-0.75%,"4,833,765",Apr 26/b,14.75,,20027869184.0,,14.017999999999999,-2.65,27964900.0,0.34673000000000004,488374016.0,0.584,1.01,0.93,12.573,,0.035889998,491605984.0,14.290322,1.057027,0.43771000000000004,13680518144.0,755652992.0,0.5533899999999999,,hold,0.0,0.009980001,0.815,14.0,16.0,1428774016.0,0.0,14.21,,,2.945,0.0,,3.1,13.0,,398311008.0,0.082159996,12.0,
1665,0.4,0.6,0.19999999999999996,1665,3136,NYH,Eaton Vance New York Municipal Bond Fund II,Financial,Asset Management,USA,30.85M,11.46,-,-,13.52,0.88,-,-,4.89%,-,1.05,-,-,0.00%,-,-,62.50%,-2.30%,2.56M,-,6.23%,-,4.10%,-62.26%,-,0.09,-,-,-,-,-,-,-,-,-,-,0.17%,3.66%,2.94%,-4.00%,-7.75%,5.41%,-,0.15,0.75%,1.15%,1.35%,2.67%,-1.88%,-5.48%,5.64%,-13.90%,18.14%,58.32,-0.25%,0.67%,-,4.95K,0.29,12.07,0.42%,"1,457",-,-,,,,,,,,,,1.053,,13.785,,,,,0.8755894000000001,,,,,,none,2731091.0,,,,,,,,,,,,,,,,,,,
1660,0.4,0.6,0.19999999999999996,1660,3141,NYNY,"Empire Resorts, Inc.",Services,Resorts & Casinos,USA,776.50M,-,-,-,11.50,2.77,70.59,-,-,-,-0.88,74.40%,-,-24.60%,-,-0.80%,72.00%,-6.10%,31.06M,3.38M,0.90%,-2.00%,1.90%,0.17%,7.20%,48.79,-7.20%,-8.50%,-8.50%,0.30,0.30,0.00,0.00,19.30%,-35.20%,-36.10%,4.17%,3.95%,1.21%,23.46%,51.61%,9.89%,1.43,0.71,1.66%,2.44%,2.93%,6.80%,19.68%,0.00%,22.25%,-0.75%,69.15%,56.50,1.21%,-0.20%,-,5.00K,0.47,25.00,1.01%,"2,363",May 03/b,10.00,,744336896.0,,11.035,,256693.0,-0.35872,31187200.0,,-0.863,,8.972999999999999,,,-24365000.0,,2.7861363999999997,1.2630299999999999,0.0,-12921000.0,-0.3511,0.337,none,13042000.0,-0.073060006,0.353,10.0,10.0,67454000.0,0.00107,10.0,-0.059000000000000004,,2.39,-0.33122003,-187659376.0,,1.0,0.257,11012000.0,-0.17401,10.0,
1657,0.4,0.6,0.19999999999999996,1657,3144,NYV,Nuveen New York Municipal Value Fund 2,Financial,Asset Management,USA,35.20M,16.91,-,-,16.13,0.93,-,-,4.01%,-,0.89,-,-,-,-,-,2833.40%,36.20%,2.35M,-,8.06%,-,4.60%,-182.23%,-,0.22,-,-,-,-,-,-,-,-,-,-,-1.51%,3.50%,-1.30%,-0.91%,-0.85%,3.98%,-,0.28,1.47%,2.02%,-0.74%,1.40%,-0.43%,-6.02%,5.17%,-11.54%,5.17%,49.53,0.40%,-1.91%,-,3.79K,1.02,14.98,-1.51%,"3,871",-,-,,,,,,,,,,0.8859999999999999,,16.142,,,,,0.92801386,,,,,,none,,,,,,,,,,,,,,,,,,,,
1656,0.4,0.6,0.19999999999999996,1656,3145,NZF,Nuveen Municipal Credit Income Fund,Financial,Asset Management,USA,2.09B,24.31,-,-,19.14,0.90,-,-,6.05%,-,0.61,-,-,-,-,-,202.60%,341.90%,142.13M,-,-,-,-,-,-,0.20,-,-,-,-,-,-,-,-,-,-,-0.14%,2.82%,4.34%,0.88%,2.09%,6.21%,-,0.07,0.48%,0.39%,1.13%,3.19%,1.95%,-0.47%,7.40%,-4.98%,10.64%,67.41,0.07%,-0.07%,1.00,372.93K,0.67,14.71,0.00%,"250,353",-,-,,,,,,,,,,0.605,,16.336,,,,,0.9004652,,,,,,strong_buy,45550221.0,,,,,,,,,,,,,1.0,,,,,,
1655,0.4,0.6,0.19999999999999996,1655,3146,O,Realty Income Corporation,Financial,REIT - Retail,USA,15.80B,51.73,44.54,6.63,14.32,2.37,1680.48,-,4.34%,211.60%,1.13,3.90%,5.82%,4.30%,7.80%,21.80%,8.30%,9.10%,270.72M,270.36M,0.20%,-12.48%,66.40%,0.29%,6.29%,8.71,2.30%,4.60%,2.40%,-,-,0.92,0.92,94.30%,27.00%,26.20%,-5.17%,-0.51%,-0.44%,-2.45%,2.10%,2.95%,0.37,0.85,1.96%,1.30%,-3.33%,-2.44%,-3.44%,-7.60%,3.19%,-16.78%,13.06%,34.96,-1.70%,-0.15%,2.90,1.95M,0.76,58.35,-1.85%,"1,488,872",Apr 25/a,62.38,,22235410432.0,22.288,20.156,7.49,16516800.0,0.28606,273059008.0,0.648,1.149,1.31,25.764,0.115,0.00345,288491008.0,44.541985,2.2647880000000002,0.193793,5844621312.0,804044992.0,0.48805,0.601,hold,1040307000.0,0.026919997999999997,0.036000000000000004,62.5,78.0,1103171968.0,0.94301003,62.06,0.092,0.07400000000000001,4.325,0.90433997,665820992.0,2.9,16.0,0.41100000000000003,9420000.0,0.04743,55.0,86.086
1649,0.4,0.6,0.19999999999999996,1649,3152,OB,"OneBeacon Insurance Group, Ltd.",Financial,Surety & Title Insurance,USA,1.49B,14.07,22.69,-,1.25,1.47,21.44,-,5.27%,74.10%,1.13,194.50%,2.93%,0.90%,-5.40%,2.00%,-64.30%,-9.60%,93.56M,22.56M,2.40%,0.00%,73.50%,-0.03%,0.60%,1.71,3.00%,10.50%,9.40%,-,-,0.27,0.27,-,9.10%,9.00%,-0.62%,4.93%,-1.47%,12.95%,34.83%,0.68%,0.63,0.36,2.33%,2.47%,0.10%,0.87%,7.34%,-4.78%,7.41%,-5.61%,37.57%,48.77,-2.51%,0.62%,3.30,79.17K,0.88,15.95,-1.91%,"69,820",May 02/b,14.00,,1604697088.0,,1.344,-4.43,135219.0,0.08996,22986600.0,0.754,1.1340000000000001,0.7,10.825,-0.639,0.034260000000000006,106600000.0,22.785715,1.4734411,0.322735,273200000.0,47300000.0,0.09105,0.56,hold,123400000.0,0.01889,1.9269999999999998,14.0,14.0,1193900032.0,0.10293999,14.0,-0.096,-0.6409999999999999,12.700999999999999,0.0,572150016.0,3.3,1.0,0.38299999999999995,181700000.0,0.10701,14.0,26.648000000000003
1640,0.4,0.6,0.19999999999999996,1640,3161,OCN,Ocwen Financial Corporation,Financial,Mortgage Investment,USA,615.92M,-,-,-,0.44,0.43,2.40,1.45,-,-,-1.61,18.30%,55.10%,-33.70%,3.00%,22.80%,95.30%,-10.60%,268.96M,93.92M,0.90%,-48.84%,60.10%,0.10%,15.60%,2.95,-2.70%,-29.60%,2.50%,-,-,9.68,9.68,79.80%,11.80%,-14.40%,-5.37%,-56.71%,-57.04%,-34.94%,3.15%,-57.51%,1.12,0.37,8.08%,13.14%,-48.95%,-51.06%,-46.32%,-61.51%,8.02%,-62.76%,77.52%,18.06,3.15%,-0.45%,3.30,4.97M,1.63,2.29,2.69%,"8,108,693",May 03/b,4.50,,6362643456.0,21.491,4.587,-1.11,14486000.0,-0.14401,124026000.0,0.765,-1.611,-0.49,5.266,,0.44346002,-199762000.0,,0.43486518,1.43813,6319140864.0,474661024.0,0.17139000000000001,2.717,hold,0.0,0.01976,2.069,3.5,5.0,1387163008.0,0.80609,3.5,-0.106,,11.187999999999999,0.21343,514262528.0,2.8,3.0,0.856,256549008.0,-0.26409,2.0,964.3380000000001
1638,0.4,0.6,0.19999999999999996,1638,3163,OCUL,"Ocular Therapeutix, Inc.",Healthcare,Biotechnology,USA,276.59M,-,-,-,145.57,4.77,4.06,-,-,-,-1.80,-5.30%,14.10%,-,-,-,-19.60%,25.00%,27.77M,25.67M,2.40%,7.29%,61.40%,0.24%,24.51%,6.41,-51.40%,-67.50%,-64.10%,8.40,8.40,0.27,0.30,76.50%,-,-,14.15%,6.07%,44.98%,54.66%,-21.39%,19.00%,-,0.46,5.30%,5.12%,13.79%,11.89%,31.56%,-5.05%,27.69%,-26.00%,146.53%,67.15,0.10%,0.61%,1.80,981.25K,1.14,9.96,0.71%,"1,120,293",Mar 10/b,29.80,,198401696.0,,105.141,,6278560.0,0.0,29028200.0,0.73,-1.801,-1.89,2.0780000000000003,,0.32092,-44703000.0,,4.7930703,,15643000.0,-34001000.0,-22.960248999999997,8.421,buy,1444000.0,-0.29236,2.37,25.0,60.0,1887000.0,0.0,29.8,0.172,,0.076,0.0,-21671750.0,1.8,5.0,8.24,68145000.0,-0.63141996,13.0,30.078000000000003
1637,0.4,0.6,0.19999999999999996,1637,3164,ODC,Oil-Dri Corporation of America,Basic Materials,Specialty Chemicals,USA,289.71M,28.06,-,-,1.11,2.40,11.59,-,2.16%,58.80%,1.45,17.60%,-,8.00%,-,3.00%,-54.70%,-51.10%,7.12M,4.95M,2.20%,1.29%,77.10%,-0.04%,0.67%,3.70,5.10%,8.80%,11.20%,3.10,2.40,0.08,0.10,29.60%,4.20%,4.00%,3.09%,7.65%,19.98%,23.77%,24.80%,7.17%,1.19,0.90,2.00%,2.32%,6.49%,10.63%,11.98%,-0.44%,21.97%,-0.44%,38.59%,71.31,-0.63%,0.89%,-,8.95K,1.03,40.69,0.25%,"9,227",Mar 10/a,-,,275330912.0,11.698,1.055,,28025.0,0.04073,5108390.0,0.758,1.453,,16.514,0.11199999999999999,0.025660000000000002,10353000.0,,2.46397,1.13619,12230000.0,17213000.0,0.04166,3.145,none,77149000.0,0.0335,3.415,,,260937008.0,0.29618,,-0.003,0.094,36.918,0.09020001,330625.0,,,1.931,24918000.0,0.089099996,,10.149
1633,0.4,0.6,0.19999999999999996,1633,3168,OESX,"Orion Energy Systems, Inc",Technology,Diversified Electronics,USA,42.67M,-,-,-,0.58,0.99,2.23,-,-,-,-0.57,49.20%,58.30%,0.00%,25.00%,-3.80%,46.90%,22.60%,28.64M,26.02M,5.80%,4.39%,45.60%,-12.46%,1.66%,4.54,-23.20%,-36.30%,-42.50%,2.60,1.80,0.00,0.01,28.60%,-21.90%,-21.60%,-14.37%,-23.20%,-30.05%,16.41%,2.05%,-31.34%,1.38,0.12,9.65%,6.39%,-18.62%,-21.01%,-13.13%,-29.38%,-0.67%,-42.02%,43.27%,22.36,-3.87%,0.00%,2.30,95.38K,0.48,1.49,-3.87%,"45,657",May 10/b,2.25,,36422904.0,,0.496,-0.21,436976.0,-0.21586999999999998,28310700.0,0.41799998,-0.5660000000000001,-0.15,1.4969999999999999,,0.04836,-15866000.0,,0.995324,0.9324479999999999,6290000.0,118000.0,-0.13583,2.633,hold,,-0.08349,0.675,2.0,2.5,73496000.0,0.28631002,2.0,0.231,,2.623,-0.10239000599999999,2458500.0,2.7,3.0,1.6640000000000001,19118000.0,-0.32079,1.5,14.844000000000001
